sku,name,description,short_description,price,special_price,weight,status,visibility,tax_class_id,qty,is_in_stock,categories,image,small_image,thumbnail,meta_title,meta_description,ean,manufacturer,color,size
1514,"Boite de classement pastel 24x32 dos 40mm polypropiline opaque rose blush ""elba"" ref: 400098851","La boîte de classement Pastel 24x32 présente un dos ergonomique de 40mm, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Elle est rigide et dispose d''une fermeture par bouton pression et d''une étiquette d''identification. Elle offre une capacité de 300 feuilles en moyenne. Elle est fabriquée en France et est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : La boîte de rangement Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette boîte plastique aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main de la boîte polypro est facilitée grâce au dos ergonomique. La tranche de la boîte est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celle-ci est rangée sur une étagère. FERMETURE : Le contenu de la boîte est sécurisé grâce au système de fermeture par un bouton pression blanc. Les documents sont protégés et bien maintenus. CAPACITE : La boîte 24x32cm dispose d''un dos de 40mm et offre une bonne capacité de rangement car elle permet de stocker 300 feuilles en moyenne. IDENTIFICATION : La boîte dispose d''une étiquette adhésive, placée sur le dos. Cela permet ainsi d''identifier rapidement le contenu de la boîte, une fois rangée. OPACITE : La couverture de la boîte est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format - Largeur : 24cm x Hauteur : 32cm Fabriqué en France Dos de 40mm Capacité de 300 feuilles Fermeture par bouton pression blanc",,2380.0,,385.0,1,4,2,100,1,,,,,,,,,,
1515,"Boite de classement pastel 24x32 dos 40mm polypropiline opaque rose nude ""elba"" ref: 400098851","La boîte de classement Pastel 24x32 présente un dos ergonomique de 40mm, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Elle est rigide et dispose d''une fermeture par bouton pression et d''une étiquette d''identification. Elle offre une capacité de 300 feuilles en moyenne. Elle est fabriquée en France et est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : La boîte de rangement Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette boîte plastique aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main de la boîte polypro est facilitée grâce au dos ergonomique. La tranche de la boîte est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celle-ci est rangée sur une étagère. FERMETURE : Le contenu de la boîte est sécurisé grâce au système de fermeture par un bouton pression blanc. Les documents sont protégés et bien maintenus. CAPACITE : La boîte 24x32cm dispose d''un dos de 40mm et offre une bonne capacité de rangement car elle permet de stocker 300 feuilles en moyenne. IDENTIFICATION : La boîte dispose d''une étiquette adhésive, placée sur le dos. Cela permet ainsi d''identifier rapidement le contenu de la boîte, une fois rangée. OPACITE : La couverture de la boîte est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format - Largeur : 24cm x Hauteur : 32cm Fabriqué en France Dos de 40mm Capacité de 300 feuilles Fermeture par bouton pression blanc",,2380.0,,386.0,1,4,2,100,1,,,,,,,,,,
1516,"Boite de classement pastel 24x32 dos 40mm polypropiline opaque vert celadon ""elba"" ref: 400098851","La boîte de classement Pastel 24x32 présente un dos ergonomique de 40mm, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Elle est rigide et dispose d''une fermeture par bouton pression et d''une étiquette d''identification. Elle offre une capacité de 300 feuilles en moyenne. Elle est fabriquée en France et est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : La boîte de rangement Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette boîte plastique aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main de la boîte polypro est facilitée grâce au dos ergonomique. La tranche de la boîte est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celle-ci est rangée sur une étagère. FERMETURE : Le contenu de la boîte est sécurisé grâce au système de fermeture par un bouton pression blanc. Les documents sont protégés et bien maintenus. CAPACITE : La boîte 24x32cm dispose d''un dos de 40mm et offre une bonne capacité de rangement car elle permet de stocker 300 feuilles en moyenne. IDENTIFICATION : La boîte dispose d''une étiquette adhésive, placée sur le dos. Cela permet ainsi d''identifier rapidement le contenu de la boîte, une fois rangée. OPACITE : La couverture de la boîte est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format - Largeur : 24cm x Hauteur : 32cm Fabriqué en France Dos de 40mm Capacité de 300 feuilles Fermeture par bouton pression blanc",,2380.0,,387.0,1,4,2,100,1,,,,,,,,,,
1517,"Chemise a rabat elast pastel a4 polypropiline opaque bleu gris ""elba"" ref: 400091662","Sans élastique ni rabat à manipuler, la chemise Pastel offre un accès facile et instantané aux documents. Elle permet d''organiser les documents grâce à ses 3 compartiments munis d''onglets. Elle est opaque pour préserver la confidentialité du contenu et peut accueillir jusqu''à 45 feuilles A4. Son format est compatible avec les chemises à élastiques et boîtes de classement standards. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FACILITE : La chemise Pastel offre un accès instantané à son contenu : pas d''élastique ni de rabat à manipuler. CAPACITE : La chemise à rabats offre une contenance moyenne de 45 feuilles. IDENTIFICATION : Le contenu est facilement identifiable grâce aux intercalaires blancs, contrastés avec la couleur de la couverture, pour un rendu esthétique. ORGANISATION : La chemise à accès facile Pastel offre une organisation facilitée grâce aux 3 compartiments qui permettent de segmenter le contenu. Caractéristiques Format interne A4 - Largeur : 21cm x Hauteur : 29,7cm Capacité de 45 feuilles 3 compartiments intégrés Compatible avec les chemises 3 rabats classiques et les boîtes de classement standards Identification par intercalaires blancs, contrastés avec la couleur de la couverture",,1360.0,,191.0,1,4,2,100,1,,,,,,,,,,
1518,"Chemise a rabat elast pastel a4 polypropiline opaque gris violine ""elba"" ref: 400091662","Sans élastique ni rabat à manipuler, la chemise Pastel offre un accès facile et instantané aux documents. Elle permet d''organiser les documents grâce à ses 3 compartiments munis d''onglets. Elle est opaque pour préserver la confidentialité du contenu et peut accueillir jusqu''à 45 feuilles A4. Son format est compatible avec les chemises à élastiques et boîtes de classement standards. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FACILITE : La chemise Pastel offre un accès instantané à son contenu : pas d''élastique ni de rabat à manipuler. CAPACITE : La chemise à rabats offre une contenance moyenne de 45 feuilles. IDENTIFICATION : Le contenu est facilement identifiable grâce aux intercalaires blancs, contrastés avec la couleur de la couverture, pour un rendu esthétique. ORGANISATION : La chemise à accès facile Pastel offre une organisation facilitée grâce aux 3 compartiments qui permettent de segmenter le contenu. Caractéristiques Format interne A4 - Largeur : 21cm x Hauteur : 29,7cm Capacité de 45 feuilles 3 compartiments intégrés Compatible avec les chemises 3 rabats classiques et les boîtes de classement standards Identification par intercalaires blancs, contrastés avec la couleur de la couverture",,1360.0,,192.0,1,4,2,100,1,,,,,,,,,,
1519,"Chemise a rabat elast pastel a4 polypropiline opaque rose blush ""elba"" ref: 400091662","Sans élastique ni rabat à manipuler, la chemise Pastel offre un accès facile et instantané aux documents. Elle permet d''organiser les documents grâce à ses 3 compartiments munis d''onglets. Elle est opaque pour préserver la confidentialité du contenu et peut accueillir jusqu''à 45 feuilles A4. Son format est compatible avec les chemises à élastiques et boîtes de classement standards. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FACILITE : La chemise Pastel offre un accès instantané à son contenu : pas d''élastique ni de rabat à manipuler. CAPACITE : La chemise à rabats offre une contenance moyenne de 45 feuilles. IDENTIFICATION : Le contenu est facilement identifiable grâce aux intercalaires blancs, contrastés avec la couleur de la couverture, pour un rendu esthétique. ORGANISATION : La chemise à accès facile Pastel offre une organisation facilitée grâce aux 3 compartiments qui permettent de segmenter le contenu. Caractéristiques Format interne A4 - Largeur : 21cm x Hauteur : 29,7cm Capacité de 45 feuilles 3 compartiments intégrés Compatible avec les chemises 3 rabats classiques et les boîtes de classement standards Identification par intercalaires blancs, contrastés avec la couleur de la couverture",,1360.0,,193.0,1,4,2,100,1,,,,,,,,,,
152,"Surligneur boss pastel ""stabilo"" surligneur boss pastel bleu pastel ""stabilo"" ref: 70/113 surligneur boss pastel jaune pastel ""stabilo"" ref: 70/144 surligneur boss pastel orange pastel ""stabilo"" ref: 70/126 surligneur boss pastel rose pastel ""stabilo"" ref","Avec cette collection Pastel, STABILO BOSS ORIGINAL est devenu plus qu''un surligneur : un véritable instrument de création artistique, pour surligner bien sûr, mais aussi dessiner, colorier ou décorer, imaginer... Un classique habillé chic ! Depuis 1971, STABILO BOSS ORIGINAL donne des couleurs à l''essentiel ! Disponible en 14 couleurs pastel, ce produit iconique se décline également en de nombreuses couleurs pastel délicates. Un vrai vent de fraîcheur sur votre bureau. Teint de pêche, menthe à l’eau, soupçon de rose, brume de lilas, crème de jaune, touche de turquoise, zeste de citron vert, nuage de bleu, pétale de rose, douceur de corail, sorbet abricot, fraîcheur de bleu, mauve givré ou encore poudre de gris : donnez une nouvelle touche de couleur à vos notes ! Plus qu''un surligneur, STABILO BOSS ORIGINAL Pastel est un véritable instrument de création pour créer, décorer, imaginer, et vous exprimer comme vous le souhaitez. Caractéristiques : Disponible en 14 douces couleurs pastel. Une technologie anti-dessèchement pour rester 100 % concentré - il peut rester ouvert 4 heures sans sécher. Deux largeurs de tracé : 2 mm ou 5 mm. Encre à base d''eau. Fabriqué en Allemagne.",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1520,"Chemise a rabat elast pastel a4 polypropiline opaque rose nude ""elba"" ref: 400091662","Sans élastique ni rabat à manipuler, la chemise Pastel offre un accès facile et instantané aux documents. Elle permet d''organiser les documents grâce à ses 3 compartiments munis d''onglets. Elle est opaque pour préserver la confidentialité du contenu et peut accueillir jusqu''à 45 feuilles A4. Son format est compatible avec les chemises à élastiques et boîtes de classement standards. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FACILITE : La chemise Pastel offre un accès instantané à son contenu : pas d''élastique ni de rabat à manipuler. CAPACITE : La chemise à rabats offre une contenance moyenne de 45 feuilles. IDENTIFICATION : Le contenu est facilement identifiable grâce aux intercalaires blancs, contrastés avec la couleur de la couverture, pour un rendu esthétique. ORGANISATION : La chemise à accès facile Pastel offre une organisation facilitée grâce aux 3 compartiments qui permettent de segmenter le contenu. Caractéristiques Format interne A4 - Largeur : 21cm x Hauteur : 29,7cm Capacité de 45 feuilles 3 compartiments intégrés Compatible avec les chemises 3 rabats classiques et les boîtes de classement standards Identification par intercalaires blancs, contrastés avec la couleur de la couverture",,1360.0,,194.0,1,4,2,100,1,,,,,,,,,,
1521,"Chemise a rabat elast pastel a4 polypropiline opaque vert celadon ""elba"" ref: 400091662","Sans élastique ni rabat à manipuler, la chemise Pastel offre un accès facile et instantané aux documents. Elle permet d''organiser les documents grâce à ses 3 compartiments munis d''onglets. Elle est opaque pour préserver la confidentialité du contenu et peut accueillir jusqu''à 45 feuilles A4. Son format est compatible avec les chemises à élastiques et boîtes de classement standards. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FACILITE : La chemise Pastel offre un accès instantané à son contenu : pas d''élastique ni de rabat à manipuler. CAPACITE : La chemise à rabats offre une contenance moyenne de 45 feuilles. IDENTIFICATION : Le contenu est facilement identifiable grâce aux intercalaires blancs, contrastés avec la couleur de la couverture, pour un rendu esthétique. ORGANISATION : La chemise à accès facile Pastel offre une organisation facilitée grâce aux 3 compartiments qui permettent de segmenter le contenu. Caractéristiques Format interne A4 - Largeur : 21cm x Hauteur : 29,7cm Capacité de 45 feuilles 3 compartiments intégrés Compatible avec les chemises 3 rabats classiques et les boîtes de classement standards Identification par intercalaires blancs, contrastés avec la couleur de la couverture",,1360.0,,195.0,1,4,2,100,1,,,,,,,,,,
1522,"Chemise bouton pression pastel a6 polypropiline opaque bleu gris ""elba"" ref: 400091664","La chemise à bouton pression Pastel est idéale pour ranger et transporter les petits papiers du sac à main, grâce à son format compact A6. La fermeture est sécurisée par un bouton pression et son petit format est pratique pour un usage nomade. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FERMETURE : Le contenu de cette petite pochette est sécurisé grâce au bouton pression blanc. Le contenu est bien maintenu, même lors d''un usage nomade. CAPACITE : La chemise à bouton pression, au format A6, est idéale pour ranger et transporter ses petits papiers grâce à son format compact. Elle se range facilement dans un sac. OPACITE : La couverture de la chemise est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format interne A6 - Largeur : 10,5cm x Hauteur : 14,8cm Rabat de fermeture Fermeture par bouton pression blanc Couverture plastique opaque, fabriquée à partir de polypropylène 3/10e, avec une surface lisse et mate Couleur de la couverture - Aléatoire parmi 3 coloris : Bleu, Gris, Rose",,740.0,,30.0,1,4,2,100,1,,,,,,,,,,
1523,"Chemise bouton pression pastel a6 polypropiline opaque gris violine ""elba"" ref: 400091664","La chemise à bouton pression Pastel est idéale pour ranger et transporter les petits papiers du sac à main, grâce à son format compact A6. La fermeture est sécurisée par un bouton pression et son petit format est pratique pour un usage nomade. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FERMETURE : Le contenu de cette petite pochette est sécurisé grâce au bouton pression blanc. Le contenu est bien maintenu, même lors d''un usage nomade. CAPACITE : La chemise à bouton pression, au format A6, est idéale pour ranger et transporter ses petits papiers grâce à son format compact. Elle se range facilement dans un sac. OPACITE : La couverture de la chemise est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format interne A6 - Largeur : 10,5cm x Hauteur : 14,8cm Rabat de fermeture Fermeture par bouton pression blanc Couverture plastique opaque, fabriquée à partir de polypropylène 3/10e, avec une surface lisse et mate Couleur de la couverture - Aléatoire parmi 3 coloris : Bleu, Gris, Rose",,740.0,,30.0,1,4,2,100,1,,,,,,,,,,
1524,"Chemise bouton pression pastel a6 polypropiline opaque rose blush ""elba"" ref: 400091664","La chemise à bouton pression Pastel est idéale pour ranger et transporter les petits papiers du sac à main, grâce à son format compact A6. La fermeture est sécurisée par un bouton pression et son petit format est pratique pour un usage nomade. Elle est disponible en coloris aléatoire parmi 3 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush. Forces FINITION : La chemise Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à cette chemise aux couleurs élégantes et raffinées. FERMETURE : Le contenu de cette petite pochette est sécurisé grâce au bouton pression blanc. Le contenu est bien maintenu, même lors d''un usage nomade. CAPACITE : La chemise à bouton pression, au format A6, est idéale pour ranger et transporter ses petits papiers grâce à son format compact. Elle se range facilement dans un sac. OPACITE : La couverture de la chemise est en polypro opaque. Cela assure la confidentialité du contenu, en toutes circonstances. Caractéristiques Format interne A6 - Largeur : 10,5cm x Hauteur : 14,8cm Rabat de fermeture Fermeture par bouton pression blanc Couverture plastique opaque, fabriquée à partir de polypropylène 3/10e, avec une surface lisse et mate Couleur de la couverture - Aléatoire parmi 3 coloris : Bleu, Gris, Rose",,740.0,,30.0,1,4,2,100,1,,,,,,,,,,
1525,"Classeur a 4 anneaux pastel dos 40mm erg rond polypropiline opaque bleu gris ""elba"" ref: 400091629","Le classeur à anneaux Pastel présente un dos ergonomique, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Grâce à son format A4XL, les pochettes perforées et les intercalaires au format A4XL ne dépassent pas du classeur. Sa fermeture est sécurisée grâce aux découpes Rado qui retiennent les anneaux dans la couverture. Son dos de 40mm dispose d''une étiquette d''identification et offre une capacité moyenne de 250 feuilles. Il est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : Le classeur Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à ce classeur aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main du classeur polypro est facilitée grâce au dos ergonomique. La tranche du classeur est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celui-ci est rangé sur une étagère. FERMETURE : Le classeur à anneaux offre une fermeture sécurisée, grâce au système ""rado"", qui permet à la couverture de se clipser dans les anneaux. IDENTIFICATION : Le classeur dispose d''une étiquette d''identification adhésive, placée sur le dos. Elle permet ainsi d''identifier rapidement le contenu du classeur, une fois rangé. CAPACITE : Le classeur A4XL dispose d''un dos de 40mm et offre une grande capacité de rangement car il permet de stocker 250 feuilles en moyenne. FORMAT : Le format A4XL permet aux pochettes plastiques et aux intercalaires de même format de ne pas dépasser du classeur. Caractéristiques Format A4XL - Largeur : 27cm x Hauteur : 32cm Dos de 40mm Capacité de 250 feuilles 4 anneaux ronds : diamètre 30mm Etiquette d''identification adhésive, sur le dos",,2180.0,,488.0,1,4,2,100,1,,,,,,,,,,
1526,"Classeur a 4 anneaux pastel dos 40mm erg rond polypropiline opaque gris violine ""elba"" ref: 400091629","Le classeur à anneaux Pastel présente un dos ergonomique, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Grâce à son format A4XL, les pochettes perforées et les intercalaires au format A4XL ne dépassent pas du classeur. Sa fermeture est sécurisée grâce aux découpes Rado qui retiennent les anneaux dans la couverture. Son dos de 40mm dispose d''une étiquette d''identification et offre une capacité moyenne de 250 feuilles. Il est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : Le classeur Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à ce classeur aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main du classeur polypro est facilitée grâce au dos ergonomique. La tranche du classeur est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celui-ci est rangé sur une étagère. FERMETURE : Le classeur à anneaux offre une fermeture sécurisée, grâce au système ""rado"", qui permet à la couverture de se clipser dans les anneaux. IDENTIFICATION : Le classeur dispose d''une étiquette d''identification adhésive, placée sur le dos. Elle permet ainsi d''identifier rapidement le contenu du classeur, une fois rangé. CAPACITE : Le classeur A4XL dispose d''un dos de 40mm et offre une grande capacité de rangement car il permet de stocker 250 feuilles en moyenne. FORMAT : Le format A4XL permet aux pochettes plastiques et aux intercalaires de même format de ne pas dépasser du classeur. Caractéristiques Format A4XL - Largeur : 27cm x Hauteur : 32cm Dos de 40mm Capacité de 250 feuilles 4 anneaux ronds : diamètre 30mm Etiquette d''identification adhésive, sur le dos",,2180.0,,488.0,1,4,2,100,1,,,,,,,,,,
1526509,"Stylo roller retractable a encre gel g2 pixie 0.7mm rouge ""pilot"" ref: bl-g2-7-xs-r","• Efficacité et confort grâce une encre en gel Pilot unique et ultra-souple. • Grip caoutchouc pour assurer un meilleur contrôle et un meilleur confort d''écriture: un stylo plus ergonomique! • Pointe rétractable : un stylo prêt en un seul clic, plus de bouchon perdu! • Largeur d''écriture en mm : 0.32 mm • Taille de pointe en mm (tip size in mm) : 0.70 mm",,440.0,,9.0,1,4,2,100,1,,,,,,,,,,
1527,"Classeur a 4 anneaux pastel dos 40mm erg rond polypropiline opaque rose blush ""elba"" ref: 400091629","Le classeur à anneaux Pastel présente un dos ergonomique, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Grâce à son format A4XL, les pochettes perforées et les intercalaires au format A4XL ne dépassent pas du classeur. Sa fermeture est sécurisée grâce aux découpes Rado qui retiennent les anneaux dans la couverture. Son dos de 40mm dispose d''une étiquette d''identification et offre une capacité moyenne de 250 feuilles. Il est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces : Bleu gris, Gris violine, Rose blush, Rose nude, Vert céladon. Forces FINITION : Le classeur Pastel offre une surface lisse, mate et douce, soulignée par des coloris poudrés pastel. La signature argentée offre une finition esthétique à ce classeur aux couleurs élégantes et raffinées. ERGONOMIE : La prise en main du classeur polypro est facilitée grâce au dos ergonomique. La tranche du classeur est plus étroite au milieu et permet de l''attraper rapidement, même lorsque celui-ci est rangé sur une étagère. FERMETURE : Le classeur à anneaux offre une fermeture sécurisée, grâce au système ""rado"", qui permet à la couverture de se clipser dans les anneaux. IDENTIFICATION : Le classeur dispose d''une étiquette d''identification adhésive, placée sur le dos. Elle permet ainsi d''identifier rapidement le contenu du classeur, une fois rangé. CAPACITE : Le classeur A4XL dispose d''un dos de 40mm et offre une grande capacité de rangement car il permet de stocker 250 feuilles en moyenne. FORMAT : Le format A4XL permet aux pochettes plastiques et aux intercalaires de même format de ne pas dépasser du classeur. Caractéristiques Format A4XL - Largeur : 27cm x Hauteur : 32cm Dos de 40mm Capacité de 250 feuilles 4 anneaux ronds : diamètre 30mm Etiquette d''identification adhésive, sur le dos",,2180.0,,488.0,1,4,2,100,1,,,,,,,,,,
1528,"Classeur a 4 anneaux pastel dos 40mm erg rond polypropiline opaque rose nude ""elba"" ref: 400091629","Le classeur à anneaux Pastel présente un dos ergonomique, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Grâce à son format A4XL, les pochettes perforées et les intercalaires au format A4XL ne dépassent pas du classeur. Sa fermeture est sécurisée grâce aux découpes Rado qui retiennent les anneaux dans la couverture. Son dos de 40mm dispose d''une étiquette d''identification et offre une capacité moyenne de 250 feuilles. Il est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.",,2180.0,,488.0,1,4,2,100,1,,,,,,,,,,
1528509,"Stylo roller retractable a encre gel g2 pixie 0.7mm bleu ""pilot"" ref: bl-g2-7-xs-l","• Efficacité et confort grâce une encre en gel Pilot unique et ultra-souple. • Grip caoutchouc pour assurer un meilleur contrôle et un meilleur confort d''écriture: un stylo plus ergonomique! • Pointe rétractable : un stylo prêt en un seul clic, plus de bouchon perdu! • Largeur d''écriture en mm : 0.32 mm • Taille de pointe en mm (tip size in mm) : 0.70 mm",,440.0,,9.0,1,4,2,100,1,,,,,,,,,,
1528703,"Ruban adhesif transparent 19mmx30yard ""techno"" ref: 2396","Base de polyproyléne ; utiliser avec/sans dévidoir ; résistante à l''humidité ; 19mm*30yards.",,50.0,,30.0,1,4,2,100,1,,,,,,,,,,
1529,"Classeur a 4 anneaux pastel dos 40mm erg rond polypropiline opaque vert celadon ""elba"" ref: 400091629","Le classeur à anneaux Pastel présente un dos ergonomique, esthétique et fonctionnel, qui facilite la prise en main sur l''étagère. Grâce à son format A4XL, les pochettes perforées et les intercalaires au format A4XL ne dépassent pas du classeur. Sa fermeture est sécurisée grâce aux découpes Rado qui retiennent les anneaux dans la couverture. Son dos de 40mm dispose d''une étiquette d''identification et offre une capacité moyenne de 250 feuilles. Il est disponible en coloris aléatoire parmi 5 couleurs poudrées élégantes et douces En cas de non disponibilité de la variante sélectionnée (couleur ou motif ...) une autre variante (couleur ou motif ...) de la même référence vous sera livrée.",,2180.0,,488.0,1,4,2,100,1,,,,,,,,,,
1529103,"Ruban adhesif transparent 19mmx40m ""techno"" ref: 2398","Base de polyproyléne ; utiliser avec/sans dévidoir ; résistante à l''humidité ; 19mm*40yards.",,75.0,,40.0,1,4,2,100,1,,,,,,,,,,
153,"Surligneur boss pastel en pochette ""stabilo"" surligneur boss pastel en pochette 04 couleurs ""stabilo"" ref: 70/4-2 surligneur boss pastel en pochette 06 couleurs ""stabilo"" ref: 70/6-2 surligneur boss pastel en pochette de 8 pcs new color ""stabilo"" ref: 70/","[""Plus qu''un surligneur, STABILO BOSS ORIGINAL Pastel est un véritable instrument de création artistique pour vous permettre de vous exprimer comme vous le souhaitez. Depuis 1971, STABILO BOSS ORIGINAL est le surligneur de référence en Europe avec ses 9 couleurs fluo. Ce produit iconique est désormais complété par 10 nouvelles couleurs pastel, délicates et chics à la fois. Un vrai vent de fraîcheur sur votre bureau. Teint de pêche, menthe à l’eau, soupçon de rose, brume de lilas, crème de jaune, touche de turquoise, zeste de citron vert, nuage de bleu, pétale de rose ou encore douceur de corail : donner une nouvelle touche de couleur à vos notes. Plus qu''un surligneur, STABILO BOSS ORIGINAL Pastel est un véritable instrument de création artistique pour vous permettre de vous exprimer comme vous le souhaitez."", ""- SURLIGNEUR LONGUE DUREE : le surligneur STABILO BOSS offre jusqu''à 350 mètres de surlignage - Encre à base d''eau, qui offre une couleur intense et résistante à la lumière sur tous papiers - TECHNOLOGIE ANTI-DESSECHEMENT : ces surligneurs STABILO BOSS pastel peuvent rester ouverts jusqu''à 4h sans sécher. Plus besoin de penser à remettre le capuchon : idéal pour rester 100% concentré - TRACE POLYVALENT : la pointe biseautée du surligneur STABILO BOSS ORIGINAL offre 2 largeurs de tracé : 2 et 5 mm. Il permet de surligner avec un trait épais ou de souligner avec un trait plus fin vos documents, au travail comme à la maison. Idéal également pour ombrer, encadrer, décorer vos projets et pour vos loisirs créatifs comme le lettering, le bullet journal,... - LA QUALITE STABILO DEPUIS 1971 : fabriqué en Allemagne, le surligneur STABILO BOSS ORIGINAL Edition Pastel allie qualité et performance et se décline en 14 coloris pastel délicats. L''encre ne bave pas et ne traverse pas le papier. - Pochette de 8 surligneurs STABILO BOSS ORIGINAL pastel. Avec cette collection Pastel, STABILO BOSS ORIGINAL est devenu plus qu''un surligneur : un véritable instrument de création artistique, pour surligner bien sûr, mais aussi dessiner, colorier ou décorer, imaginer... Caractéristiques du produit: - Disponible en 23 couleurs : 9 nuances fluo et 14 nuances pastel - Idéal pour surligner, mais également dessiner, décorer et colorier - Design classique depuis 1971, reconnaissable au premier coup d''oeil - Pointe biseautée, deux largeurs de tracé : 2 et 5 mm - Procédé anti-dessèchement pour rester 100% concentré – il peut rester ouvert 4 heures sans sécher - Rechargeable - Fabriqué en Allemagne.""]",,19.99,,9999000.0,1,4,2,100,1,,,,,,,,,,
1530,,,,1350.0,,30.0,1,4,2,100,1,,,,,,,,,,
1531,,,,1350.0,,30.0,1,4,2,100,1,,,,,,,,,,
1532,,,,1350.0,,30.0,1,4,2,100,1,,,,,,,,,,
